id,timestamp,sensor,value,z_score
16665,2025-07-19 19:05:26.085786+02:00,humidity,31.1,-0.2
16666,2025-07-19 19:06:20.791862+02:00,humidity,31.1,-0.2
16667,2025-07-19 19:07:15.702857+02:00,humidity,31.1,-0.2
16668,2025-07-19 19:09:00.197403+02:00,humidity,31.1,-0.2
16669,2025-07-19 19:10:52.651252+02:00,humidity,31.1,-0.2
16670,2025-07-19 19:11:47.339352+02:00,humidity,31.1,-0.2
16671,2025-07-19 19:12:42.292032+02:00,humidity,31.1,-0.2
16672,2025-07-19 19:13:37.106354+02:00,humidity,31.1,-0.2
16673,2025-07-19 19:14:31.820911+02:00,humidity,31.1,-0.2
16674,2025-07-19 19:15:26.662990+02:00,humidity,31.1,-0.2
16675,2025-07-19 19:16:21.904256+02:00,humidity,31.1,-0.2
16676,2025-07-19 19:17:17.815332+02:00,humidity,31.1,-0.2
16677,2025-07-19 19:18:12.991390+02:00,humidity,31.1,-0.2
16678,2025-07-19 19:19:46.394854+02:00,humidity,31.1,0.36
16679,2025-07-19 19:20:41.360711+02:00,humidity,31.1,0.36
16680,2025-07-19 19:21:36.076576+02:00,humidity,31.1,0.36
16681,2025-07-19 19:22:30.833305+02:00,humidity,31.1,0.36
16682,2025-07-19 19:23:25.603073+02:00,humidity,31.1,0.36
16683,2025-07-19 19:24:20.545020+02:00,humidity,31.1,0.36
16684,2025-07-19 19:25:15.638515+02:00,humidity,31.1,0.36
16685,2025-07-19 19:26:10.746373+02:00,humidity,31.1,0.36
16686,2025-07-19 19:27:05.533220+02:00,humidity,31.1,0.36
16687,2025-07-19 19:28:00.097368+02:00,humidity,31.1,0.36
16688,2025-07-19 19:28:54.832705+02:00,humidity,31.1,0.36
16689,2025-07-19 19:29:49.489962+02:00,humidity,31.1,0.36
16690,2025-07-19 19:37:09.633071+02:00,temperature,56.0,-1.07
16691,2025-07-19 19:37:09.634038+02:00,flow_rate,102.3,-3.27
16692,2025-07-19 19:37:09.634038+02:00,humidity,52.5,0.67
16693,2025-07-19 19:38:04.284720+02:00,temperature,55.9,-1.42
16694,2025-07-19 19:38:04.289583+02:00,humidity,52.5,0.82
16695,2025-07-19 19:38:59.241285+02:00,temperature,55.9,-1.95
16696,2025-07-19 19:38:59.247287+02:00,humidity,52.7,1.03
16697,2025-07-19 19:39:53.943169+02:00,temperature,56.8,-1.21
16698,2025-07-19 19:39:53.948544+02:00,humidity,54.6,1.48
16699,2025-07-19 19:40:48.584303+02:00,temperature,57.0,-1.16
16700,2025-07-19 19:40:48.589892+02:00,vibration,6.03,2.01
16701,2025-07-19 19:40:48.589892+02:00,humidity,54.4,1.82
16702,2025-07-19 19:41:43.436526+02:00,temperature,56.4,-2.66
16703,2025-07-19 19:41:43.443570+02:00,humidity,54.2,2.83
16704,2025-07-20 00:18:45.623895+02:00,temperature,57.8,-1.61
16705,2025-07-20 00:18:45.629050+02:00,humidity,38.2,1.55
16706,2025-07-20 00:19:40.968318+02:00,humidity,37.6,1.05
16707,2025-07-20 00:20:36.080613+02:00,humidity,35.8,-0.23
16708,2025-07-20 00:21:30.989966+02:00,humidity,34.2,-1.37
16709,2025-07-20 00:22:25.847313+02:00,humidity,34.1,-1.8
16710,2025-07-20 00:23:20.514276+02:00,humidity,34.8,-1.61
16711,2025-07-20 00:24:15.103670+02:00,humidity,36.8,-0.65
16712,2025-07-20 00:25:09.755669+02:00,flow_rate,232.5,2.09
16713,2025-07-20 00:25:09.760319+02:00,humidity,35.5,-1.22
16714,2025-07-20 00:26:04.324827+02:00,temperature,59.5,2.33
16715,2025-07-20 00:26:04.330099+02:00,flow_rate,220.8,2.28
16716,2025-07-20 00:26:04.330099+02:00,humidity,36.8,-0.9
16717,2025-07-20 00:26:58.982226+02:00,pressure,73.9,-3.01
16718,2025-07-20 00:26:58.984243+02:00,temperature,59.2,2.47
16719,2025-07-20 00:26:58.984243+02:00,humidity,36.0,-1.44
16720,2025-07-20 00:27:53.616695+02:00,humidity,39.1,-0.82
16721,2025-07-20 00:28:48.143459+02:00,temperature,57.4,-1.1
16722,2025-07-20 00:28:48.145620+02:00,vibration,5.21,2.55
16723,2025-07-20 00:28:48.145620+02:00,humidity,38.1,-1.31
16724,2025-07-20 00:29:42.886409+02:00,vibration,4.82,2.47
16725,2025-07-20 00:29:42.888512+02:00,humidity,37.9,-1.71
16726,2025-07-20 00:30:37.555812+02:00,humidity,38.4,-1.75
16727,2025-07-20 00:31:32.471242+02:00,humidity,39.7,-1.42
16728,2025-07-20 00:32:27.074687+02:00,humidity,42.7,-0.17
16729,2025-07-20 00:33:21.761018+02:00,temperature,57.2,-1.3
16730,2025-07-20 00:33:21.766802+02:00,humidity,44.0,0.42
16731,2025-07-20 00:34:16.359635+02:00,flow_rate,101.0,-2.94
16732,2025-07-20 00:34:16.365576+02:00,humidity,46.0,1.2
16733,2025-07-20 00:35:11.078770+02:00,humidity,47.4,2.29
16734,2025-07-20 00:36:05.714529+02:00,humidity,45.6,2.17
16735,2025-07-20 00:37:00.286471+02:00,temperature,59.8,1.8
16736,2025-07-20 00:37:00.292267+02:00,vibration,3.31,-2.06
16737,2025-07-20 00:37:00.292267+02:00,humidity,44.0,2.45
16738,2025-07-20 00:37:54.860556+02:00,pressure,155.0,2.84
16739,2025-07-20 00:37:54.865385+02:00,temperature,60.0,2.89
16740,2025-07-20 00:37:54.865385+02:00,vibration,3.04,-3.55
16741,2025-07-20 00:37:54.865385+02:00,humidity,42.5,2.26
16742,2025-07-20 00:38:49.495055+02:00,temperature,58.2,1.24
16743,2025-07-20 00:38:49.500016+02:00,humidity,40.3,0.53
16744,2025-07-21 02:49:03.875824+02:00,humidity,39.1,-0.43
16745,2025-07-21 02:50:08.239487+02:00,temperature,57.2,1.39
16746,2025-07-21 02:50:08.244554+02:00,humidity,37.8,-1.48
16747,2025-07-21 02:51:02.932867+02:00,humidity,40.1,0.37
16748,2025-07-21 02:51:57.945937+02:00,temperature,55.6,-1.17
16749,2025-07-21 02:51:57.946901+02:00,vibration,6.84,-2.12
16750,2025-07-21 02:51:57.946901+02:00,humidity,41.6,1.68
16751,2025-07-21 03:02:49.563106+02:00,humidity,42.0,2.66
16752,2025-07-21 03:03:44.143307+02:00,humidity,40.3,1.46
16753,2025-07-21 03:04:38.724408+02:00,humidity,38.5,-0.61
16754,2025-07-21 03:05:34.008328+02:00,humidity,38.8,-0.17
16755,2025-07-21 03:06:29.700794+02:00,humidity,39.0,0.16
16756,2025-07-21 05:04:50.382605+02:00,temperature,58.8,1.42
16757,2025-07-21 05:04:50.383573+02:00,humidity,37.1,-1.42
16758,2025-07-21 05:13:24.092388+02:00,pressure,148.7,2.8
16759,2025-07-21 05:13:24.097725+02:00,temperature,59.1,2.48
16760,2025-07-21 05:13:24.097725+02:00,humidity,35.2,-3.32
16761,2025-07-21 05:14:19.609340+02:00,temperature,58.0,1.48
16762,2025-07-21 05:14:19.614635+02:00,humidity,39.6,-1.23
16763,2025-07-21 05:15:14.282895+02:00,temperature,57.8,1.2
16764,2025-07-21 05:15:14.316493+02:00,flow_rate,153.9,-2.6
16765,2025-07-21 05:15:14.316493+02:00,humidity,40.0,-1.13
16766,2025-07-21 05:16:10.101307+02:00,temperature,58.0,1.23
16767,2025-07-21 05:16:10.106330+02:00,humidity,39.7,-1.41
16768,2025-07-21 05:17:04.923765+02:00,humidity,40.5,-0.85
16769,2025-07-21 05:18:00.586612+02:00,humidity,40.9,-0.57
16770,2025-07-21 05:18:56.924048+02:00,temperature,56.2,-1.42
16771,2025-07-21 05:18:56.926045+02:00,humidity,40.4,-0.55
16772,2025-07-21 05:19:51.862136+02:00,temperature,56.3,-1.78
16773,2025-07-21 05:19:51.863103+02:00,humidity,42.0,0.44
16774,2025-07-21 05:20:46.572642+02:00,temperature,56.8,-1.37
16775,2025-07-21 05:20:46.577572+02:00,vibration,6.38,2.24
16776,2025-07-21 05:20:46.577572+02:00,humidity,42.1,0.55
16777,2025-07-21 05:21:41.437636+02:00,temperature,56.9,-1.57
16778,2025-07-21 05:21:41.442912+02:00,humidity,42.2,0.59
16779,2025-07-21 05:22:36.428607+02:00,temperature,57.4,-1.14
16780,2025-07-21 05:22:36.433791+02:00,humidity,43.7,1.24
16781,2025-07-21 05:23:31.467083+02:00,flow_rate,229.0,2.7
16782,2025-07-21 05:23:31.472340+02:00,humidity,44.4,1.4
16783,2025-07-21 05:24:26.276684+02:00,humidity,39.8,-0.58
16784,2025-07-21 05:25:21.021319+02:00,temperature,58.5,1.21
16785,2025-07-21 05:25:21.026202+02:00,humidity,40.1,-0.55
16786,2025-07-21 05:26:15.783237+02:00,pressure,140.7,2.74
16787,2025-07-21 05:26:15.788782+02:00,temperature,58.6,1.57
16788,2025-07-21 05:26:15.788782+02:00,humidity,40.9,-0.37
16789,2025-07-21 05:27:10.603595+02:00,humidity,38.8,-1.27
16790,2025-07-21 05:28:05.445533+02:00,humidity,37.0,-2.26
16791,2025-07-21 05:29:00.552965+02:00,temperature,58.4,1.36
16792,2025-07-21 05:29:00.558878+02:00,flow_rate,139.1,-2.22
16793,2025-07-21 05:29:00.558878+02:00,vibration,5.19,2.75
16794,2025-07-21 05:29:00.558878+02:00,humidity,39.7,-1.82
16795,2025-07-21 05:29:55.353581+02:00,temperature,58.6,1.94
16796,2025-07-21 05:29:55.358895+02:00,vibration,4.81,2.21
16797,2025-07-21 05:29:55.358895+02:00,humidity,41.9,-1.39
16798,2025-07-21 05:30:50.295383+02:00,temperature,58.1,1.96
16799,2025-07-21 05:30:50.301429+02:00,humidity,42.0,-1.63
16800,2025-07-21 05:31:45.206619+02:00,humidity,44.8,-0.32
16801,2025-07-21 05:33:35.203207+02:00,humidity,42.7,-0.78
16802,2025-07-21 05:34:31.144151+02:00,humidity,42.8,-0.79
16803,2025-07-21 05:36:22.967180+02:00,humidity,46.4,0.33
16804,2025-07-21 05:37:19.536915+02:00,temperature,55.5,-1.47
16805,2025-07-21 05:37:19.542253+02:00,flow_rate,207.6,2.35
16806,2025-07-21 05:37:19.542253+02:00,humidity,48.0,0.91
16807,2025-07-21 05:38:14.499691+02:00,temperature,55.2,-2.35
16808,2025-07-21 05:38:14.500656+02:00,humidity,48.5,1.22
16809,2025-07-21 05:39:09.194342+02:00,temperature,55.8,-2.89
16810,2025-07-21 05:39:09.199759+02:00,humidity,49.2,1.64
16811,2025-07-21 05:40:06.787790+02:00,pressure,78.3,-2.64
16812,2025-07-21 05:40:06.789789+02:00,temperature,56.6,-3.06
16813,2025-07-21 05:40:06.789789+02:00,vibration,3.76,-2.52
16814,2025-07-21 05:40:06.789789+02:00,humidity,49.2,1.75
16815,2025-07-21 05:41:01.677411+02:00,humidity,40.8,-1.48
16816,2025-07-21 05:41:56.403067+02:00,pressure,109.0,-2.72
16817,2025-07-21 05:41:56.404067+02:00,humidity,41.1,-1.85
16818,2025-07-21 05:42:51.176437+02:00,humidity,43.0,-1.55
16819,2025-07-21 05:43:45.966279+02:00,temperature,58.7,1.08
16820,2025-07-21 05:43:45.967247+02:00,humidity,43.9,-1.49
16821,2025-07-21 05:44:40.533830+02:00,temperature,58.7,1.33
16822,2025-07-21 05:44:40.568015+02:00,humidity,44.1,-1.95
16823,2025-07-21 05:45:35.794762+02:00,temperature,58.9,1.8
16824,2025-07-21 05:45:35.799970+02:00,vibration,6.16,2.02
16825,2025-07-21 05:45:35.799970+02:00,humidity,45.3,-1.53
16826,2025-07-21 05:46:31.723709+02:00,vibration,5.99,2.93
16827,2025-07-21 05:46:31.724708+02:00,humidity,44.9,-2.29
16828,2025-07-21 21:55:02.304748+02:00,temperature,58.7,2.38
16829,2025-07-21 21:55:02.310353+02:00,humidity,46.8,-0.92
16830,2025-07-22 00:01:46.843300+02:00,humidity,49.5,1.82
16831,2025-07-30 22:32:03.754819+02:00,temperature,56.0,-1.45
16832,2025-07-30 22:32:03.757833+02:00,humidity,48.8,2.13
16833,2025-07-30 22:33:01.674440+02:00,temperature,55.6,-2.49
16834,2025-07-30 22:33:01.709283+02:00,humidity,47.5,0.75
16835,2025-07-30 22:34:58.006521+02:00,humidity,46.5,0.31
16836,2025-07-30 22:35:55.845891+02:00,pressure,142.4,2.75
16837,2025-07-30 22:35:55.865585+02:00,temperature,57.6,1.14
16838,2025-07-30 22:35:55.865585+02:00,humidity,47.3,0.87
16839,2025-07-30 22:36:52.920842+02:00,temperature,57.6,1.32
16840,2025-07-30 22:36:52.922800+02:00,humidity,46.5,0.67
16841,2025-07-30 22:37:50.417576+02:00,temperature,57.7,1.67
16842,2025-07-30 22:37:50.419706+02:00,humidity,46.7,0.88
16843,2025-07-30 22:38:47.510999+02:00,temperature,57.4,1.5
16844,2025-07-30 22:38:47.544902+02:00,humidity,47.2,1.46
16845,2025-07-30 22:39:44.397832+02:00,temperature,57.0,1.12
16846,2025-07-30 22:39:44.399047+02:00,humidity,47.5,1.99
16847,2025-07-30 22:40:42.691324+02:00,temperature,56.9,1.01
16848,2025-07-30 22:40:42.692602+02:00,humidity,46.0,1.68
16849,2025-07-30 22:41:38.487948+02:00,humidity,45.8,2.85
16850,2025-07-30 22:42:34.163585+02:00,humidity,44.0,1.57
16851,2025-07-30 22:43:29.873919+02:00,temperature,55.5,-1.28
16852,2025-07-30 22:43:29.875256+02:00,flow_rate,343.6,3.06
16853,2025-07-30 22:43:29.875256+02:00,vibration,3.79,-2.92
16854,2025-07-30 22:43:29.875256+02:00,humidity,43.5,1.34
16855,2025-07-30 22:44:25.716603+02:00,temperature,57.8,1.23
16856,2025-07-30 22:44:25.751415+02:00,humidity,40.2,-2.6
16857,2025-07-30 22:45:21.743813+02:00,humidity,41.8,-0.49
16858,2025-07-30 22:46:17.477983+02:00,humidity,42.9,0.74
16859,2025-07-30 22:47:14.134327+02:00,temperature,55.3,-1.58
16860,2025-07-30 22:47:14.167937+02:00,humidity,42.8,0.82
16861,2025-07-30 22:48:12.381711+02:00,temperature,55.7,-1.43
16862,2025-07-30 22:48:12.417595+02:00,humidity,42.5,0.75
16863,2025-07-30 22:49:10.106507+02:00,humidity,42.5,0.91
16864,2025-07-30 22:50:07.999935+02:00,humidity,41.7,0.6
16865,2025-07-30 22:51:07.799263+02:00,humidity,43.1,1.66
16866,2025-07-30 22:52:07.147942+02:00,humidity,43.5,2.38
16867,2025-07-30 22:53:04.916486+02:00,humidity,41.4,1.09
16868,2025-07-31 20:44:54.508515+02:00,humidity,40.1,-0.15
16869,2025-07-31 20:46:05.233351+02:00,temperature,56.1,-1.42
16870,2025-07-31 20:46:05.235313+02:00,humidity,41.7,1.06
16871,2025-07-31 20:47:11.971927+02:00,pressure,166.6,3.33
16872,2025-07-31 20:47:11.972926+02:00,temperature,55.9,-2.42
16873,2025-07-31 20:47:11.972926+02:00,humidity,39.0,-1.08
16874,2025-08-14 13:42:07.157785+02:00,vibration,4.44,-2.88
16875,2025-08-14 13:42:07.158786+02:00,humidity,39.0,-1.95
16876,2025-08-15 01:06:26.750220+02:00,flow_rate,171.0,-2.01
16877,2025-08-15 01:06:26.750220+02:00,humidity,39.8,-1.69
16878,2025-08-17 21:31:57.689300+02:00,flow_rate,187.6,-2.21
16879,2025-08-17 21:31:57.690302+02:00,humidity,40.9,-1.37
16880,2025-08-17 21:32:52.099141+02:00,flow_rate,202.0,-2.26
16881,2025-08-17 21:32:52.104217+02:00,vibration,6.29,2.94
16882,2025-08-17 21:32:52.104217+02:00,humidity,41.3,-1.05
16883,2025-08-17 21:33:46.632334+02:00,temperature,58.6,1.4
16884,2025-08-17 21:33:46.637806+02:00,flow_rate,232.1,-2.05
16885,2025-08-17 21:33:46.637806+02:00,humidity,41.2,-1.19
16886,2025-08-17 21:34:41.040128+02:00,temperature,58.5,1.58
16887,2025-08-17 21:34:41.045851+02:00,humidity,41.8,-0.61
16888,2025-08-17 21:35:35.474028+02:00,temperature,58.1,1.31
16889,2025-08-17 21:35:35.474028+02:00,humidity,41.3,-1.0
16890,2025-08-17 21:36:29.858448+02:00,temperature,58.3,1.72
16891,2025-08-17 21:36:29.863682+02:00,humidity,43.1,0.45
16892,2025-08-17 21:37:24.377131+02:00,temperature,58.2,2.02
16893,2025-08-17 21:37:24.382312+02:00,humidity,43.0,0.49
16894,2025-08-17 21:38:18.867336+02:00,temperature,57.3,1.65
16895,2025-08-17 21:38:18.868337+02:00,humidity,43.6,1.18
16896,2025-08-17 21:39:13.373542+02:00,temperature,56.7,1.02
16897,2025-08-17 21:39:13.378948+02:00,humidity,44.9,2.56
16898,2025-08-17 21:40:07.796838+02:00,temperature,56.8,1.26
16899,2025-08-17 21:40:07.797804+02:00,flow_rate,304.3,-2.27
16900,2025-08-17 21:40:07.797804+02:00,humidity,43.5,2.24
16901,2025-08-17 21:41:02.247803+02:00,temperature,57.2,2.08
16902,2025-08-17 21:41:02.253039+02:00,flow_rate,316.6,-2.32
16903,2025-08-17 21:41:02.253039+02:00,vibration,5.85,2.12
16904,2025-08-17 21:41:02.253039+02:00,humidity,42.3,1.28
16905,2025-08-17 21:41:56.641929+02:00,temperature,56.2,1.36
16906,2025-08-17 21:41:56.647244+02:00,humidity,41.8,0.72
16907,2025-08-17 21:42:51.155493+02:00,temperature,56.0,1.31
16908,2025-08-17 21:42:51.160949+02:00,humidity,42.3,1.18
16909,2025-08-17 21:43:45.818109+02:00,temperature,56.4,1.36
16910,2025-08-17 21:44:40.334179+02:00,humidity,41.2,0.56
16911,2025-08-17 21:45:34.908929+02:00,humidity,40.9,0.5
16912,2025-08-17 21:47:23.749878+02:00,humidity,40.6,0.41
16913,2025-08-17 21:48:18.192135+02:00,temperature,54.1,-1.46
16914,2025-08-17 21:48:18.198014+02:00,humidity,42.4,1.75
16915,2025-08-17 21:49:12.688451+02:00,temperature,54.7,-1.32
16916,2025-08-17 21:49:12.693618+02:00,flow_rate,396.0,2.08
16917,2025-08-17 21:49:12.693618+02:00,humidity,41.9,1.77
16918,2025-08-17 21:50:07.268373+02:00,temperature,54.8,-1.62
16919,2025-08-17 21:50:07.301133+02:00,flow_rate,363.3,2.3
16920,2025-08-17 21:50:07.301133+02:00,humidity,41.2,1.63
16921,2025-08-17 21:51:01.804070+02:00,temperature,55.1,-1.84
16922,2025-08-17 21:51:01.809560+02:00,flow_rate,316.5,2.68
16923,2025-08-17 21:51:01.809560+02:00,humidity,37.9,-1.35
16924,2025-08-17 21:51:56.197498+02:00,temperature,54.9,-2.45
16925,2025-08-17 21:51:56.202937+02:00,flow_rate,321.8,5.34
16926,2025-08-17 21:51:56.202937+02:00,humidity,39.5,0.29
16927,2025-08-17 21:52:50.603536+02:00,humidity,39.9,0.66
16928,2025-08-17 21:53:45.073034+02:00,temperature,56.6,-1.13
16929,2025-08-17 21:53:45.077906+02:00,vibration,5.93,2.1
16930,2025-08-17 21:53:45.077906+02:00,humidity,39.9,0.8
16931,2025-08-17 21:54:39.490603+02:00,temperature,55.7,-2.37
16932,2025-08-17 21:54:39.496178+02:00,humidity,37.7,-0.13
16933,2025-08-17 21:55:33.952998+02:00,humidity,40.5,1.18
16934,2025-08-17 21:56:28.320869+02:00,temperature,58.0,-1.24
16935,2025-08-17 21:56:28.325850+02:00,humidity,39.4,0.97
16936,2025-08-17 21:57:22.716685+02:00,temperature,58.1,-1.53
16937,2025-08-17 21:57:22.722346+02:00,flow_rate,168.7,2.13
16938,2025-08-17 21:57:22.722346+02:00,humidity,40.7,1.88
16939,2025-08-17 21:58:17.092390+02:00,temperature,58.5,-1.44
16940,2025-08-17 21:58:17.093402+02:00,flow_rate,173.1,3.39
16941,2025-08-17 21:58:17.093402+02:00,vibration,4.93,-2.29
16942,2025-08-17 21:58:17.093402+02:00,humidity,40.4,2.12
16943,2025-08-17 21:59:11.544240+02:00,temperature,58.6,-2.34
16944,2025-08-17 21:59:11.549050+02:00,vibration,5.12,-2.39
16945,2025-08-17 21:59:11.549050+02:00,humidity,38.6,1.97
16946,2025-08-17 22:00:06.107253+02:00,temperature,59.3,-1.47
16947,2025-08-17 22:00:06.108218+02:00,humidity,38.3,2.58
16948,2025-08-17 22:01:00.615974+02:00,humidity,34.3,0.17
16949,2025-08-17 22:01:55.090221+02:00,temperature,59.1,-2.6
16950,2025-08-17 22:01:55.095731+02:00,humidity,35.2,0.94
16951,2025-08-17 22:02:49.532830+02:00,humidity,36.8,2.55
16952,2025-08-17 22:03:44.093281+02:00,flow_rate,58.6,-2.21
16953,2025-08-17 22:03:44.095246+02:00,humidity,34.6,0.31
16954,2025-08-17 22:04:38.428442+02:00,temperature,59.7,-1.36
16955,2025-08-17 22:04:38.433796+02:00,flow_rate,67.2,-2.13
16956,2025-08-17 22:05:32.964030+02:00,humidity,33.2,-0.75
16957,2025-08-17 22:06:27.369189+02:00,temperature,59.4,-2.27
16958,2025-08-17 22:06:27.374638+02:00,humidity,33.1,-0.9
16959,2025-08-17 22:07:22.825511+02:00,temperature,60.2,-1.02
16960,2025-08-17 22:07:22.830934+02:00,vibration,5.87,-2.21
16961,2025-08-17 22:07:22.830934+02:00,humidity,32.0,-1.67
16962,2025-08-17 22:08:18.042207+02:00,temperature,59.8,-2.1
16963,2025-08-17 22:08:18.047863+02:00,vibration,6.01,-2.39
16964,2025-08-17 22:08:18.047863+02:00,humidity,34.5,-0.87
16965,2025-08-17 22:09:13.294389+02:00,temperature,60.0,-2.21
16966,2025-08-17 22:09:13.300321+02:00,humidity,33.2,-1.75
16967,2025-08-17 22:10:08.793621+02:00,temperature,60.3,-1.67
16968,2025-08-17 22:10:08.801289+02:00,humidity,33.3,-2.19
16969,2025-08-17 22:11:04.955003+02:00,pressure,125.4,3.05
16970,2025-08-17 22:11:04.961407+02:00,vibration,7.91,2.45
16971,2025-08-17 22:11:04.961407+02:00,humidity,34.9,-1.86
16972,2025-08-17 22:12:00.572651+02:00,humidity,35.4,-1.67
16973,2025-08-17 22:12:56.016503+02:00,humidity,37.6,-0.58
16974,2025-08-17 22:13:51.464895+02:00,humidity,39.0,-0.18
16975,2025-08-17 22:14:47.323244+02:00,humidity,39.6,-0.13
16976,2025-08-17 22:15:41.690056+02:00,humidity,39.1,-0.39
16977,2025-08-17 22:16:36.198868+02:00,humidity,37.2,-1.15
16978,2025-08-17 22:17:30.688558+02:00,temperature,61.9,1.16
16979,2025-08-17 22:17:30.689562+02:00,humidity,36.0,-1.88
16980,2025-08-17 22:18:25.096797+02:00,humidity,36.1,-2.63
16981,2025-08-17 22:19:19.464043+02:00,temperature,60.3,-1.4
16982,2025-08-17 22:19:19.469392+02:00,humidity,37.6,-3.19
16983,2025-08-17 22:20:13.887453+02:00,temperature,59.8,-2.35
16984,2025-08-17 22:20:13.893079+02:00,flow_rate,75.8,-2.22
16985,2025-08-17 22:20:13.893079+02:00,humidity,41.0,-2.13
16986,2025-08-17 22:21:08.373468+02:00,humidity,43.2,-0.24
16987,2025-08-17 22:22:02.816450+02:00,temperature,60.8,-1.33
16988,2025-08-17 22:22:02.822244+02:00,vibration,6.82,2.89
16989,2025-08-17 22:22:02.822244+02:00,humidity,44.0,0.61
16990,2025-08-17 22:22:57.493524+02:00,humidity,43.4,0.34
16991,2025-08-17 22:23:51.938998+02:00,temperature,61.4,-1.23
16992,2025-08-17 22:23:51.944044+02:00,humidity,44.7,1.44
16993,2025-08-17 22:24:46.312014+02:00,temperature,62.1,-1.04
16994,2025-08-17 22:24:46.313014+02:00,humidity,44.6,1.54
16995,2025-08-17 22:25:40.647264+02:00,temperature,61.8,-1.5
16996,2025-08-17 22:25:40.652627+02:00,humidity,44.2,1.81
16997,2025-08-17 22:26:35.107398+02:00,temperature,61.7,-2.12
16998,2025-08-17 22:26:35.112076+02:00,humidity,43.8,2.25
16999,2025-08-17 22:27:29.480151+02:00,temperature,62.4,-1.98
17000,2025-08-17 22:27:29.485600+02:00,humidity,42.8,1.64
17001,2025-08-17 22:28:25.122670+02:00,temperature,62.8,-2.46
17002,2025-08-17 22:28:25.128368+02:00,humidity,41.5,0.17
17003,2025-08-17 22:29:20.697370+02:00,temperature,63.7,-1.69
17004,2025-08-17 22:29:20.698339+02:00,humidity,41.8,0.72
17005,2025-08-17 22:30:15.160638+02:00,humidity,41.4,0.5
17006,2025-08-17 22:31:09.620668+02:00,temperature,65.5,1.68
17007,2025-08-17 22:31:09.626551+02:00,humidity,41.7,0.8
17008,2025-08-17 22:32:04.117250+02:00,temperature,65.2,1.55
17009,2025-08-17 22:32:04.122296+02:00,humidity,41.7,0.9
17010,2025-08-17 22:32:58.490589+02:00,temperature,65.0,1.6
17011,2025-08-17 22:32:58.523742+02:00,flow_rate,77.0,-2.64
17012,2025-08-17 22:32:58.523742+02:00,humidity,39.4,-0.18
17013,2025-08-17 22:33:52.975506+02:00,temperature,64.8,1.5
17014,2025-08-17 22:33:52.980271+02:00,flow_rate,96.3,-2.36
17015,2025-08-17 22:33:52.980271+02:00,vibration,6.52,2.21
17016,2025-08-17 22:33:52.980271+02:00,humidity,40.2,0.36
17017,2025-08-17 22:34:47.532415+02:00,temperature,64.9,1.99
17018,2025-08-17 22:34:47.538035+02:00,humidity,41.6,1.21
17019,2025-08-17 22:35:41.937804+02:00,humidity,41.0,1.18
17020,2025-08-17 22:36:36.367912+02:00,humidity,41.6,1.91
17021,2025-08-17 22:37:31.591255+02:00,temperature,64.6,1.94
17022,2025-08-17 22:37:31.596959+02:00,flow_rate,170.3,2.7
17023,2025-08-17 22:37:31.596959+02:00,humidity,41.3,2.51
17024,2025-08-17 22:38:26.844425+02:00,temperature,64.6,2.66
17025,2025-08-17 22:38:26.845414+02:00,vibration,5.25,2.01
17026,2025-08-17 22:38:26.845414+02:00,humidity,40.1,2.81
17027,2025-08-17 22:39:21.390726+02:00,humidity,37.9,1.45
17028,2025-08-17 22:40:15.797825+02:00,temperature,64.0,1.87
17029,2025-08-17 22:40:15.803519+02:00,humidity,36.8,0.76
17030,2025-08-17 22:41:10.386831+02:00,humidity,37.9,1.93
17031,2025-08-17 22:42:06.589463+02:00,pressure,15.3,-3.47
17032,2025-08-17 22:42:06.595141+02:00,temperature,63.5,1.2
17033,2025-08-17 22:42:06.595141+02:00,humidity,36.0,0.79
17034,2025-08-17 22:43:00.964299+02:00,humidity,35.6,0.74
17035,2025-08-17 22:43:55.482698+02:00,humidity,35.5,0.92
17036,2025-08-17 22:44:49.939731+02:00,pressure,34.3,-2.58
17037,2025-08-17 22:44:49.945066+02:00,humidity,36.3,1.59
17038,2025-08-17 22:45:44.449857+02:00,humidity,36.1,1.8
17039,2025-08-17 22:46:38.914963+02:00,humidity,35.6,2.2
17040,2025-08-17 22:47:33.305486+02:00,temperature,63.6,1.49
17041,2025-08-17 22:47:33.310919+02:00,humidity,33.6,1.07
17042,2025-08-17 22:48:27.721477+02:00,temperature,63.7,1.95
17043,2025-08-17 22:48:27.726842+02:00,humidity,33.4,1.02
17044,2025-08-17 22:49:22.098372+02:00,humidity,34.2,1.86
17045,2025-08-17 22:50:16.534770+02:00,humidity,32.6,1.16
17046,2025-08-17 22:51:11.063191+02:00,flow_rate,157.8,2.07
17047,2025-08-17 22:51:11.064156+02:00,humidity,32.1,1.02
17048,2025-08-17 22:52:05.554575+02:00,temperature,62.7,-1.15
17049,2025-08-17 22:52:05.559436+02:00,flow_rate,152.0,2.34
17050,2025-08-17 22:52:05.559436+02:00,humidity,33.2,2.4
17051,2025-08-17 22:52:59.959941+02:00,vibration,2.74,-2.36
17052,2025-08-17 22:52:59.959941+02:00,humidity,31.5,1.14
17053,2025-08-17 22:53:54.386473+02:00,temperature,62.8,-1.32
17054,2025-08-17 22:53:54.392334+02:00,humidity,30.0,-0.36
17055,2025-08-17 22:54:48.836830+02:00,temperature,62.5,-2.23
17056,2025-08-17 22:54:48.842506+02:00,humidity,30.8,0.56
